Timestamp,Device,Region,Language,Index,Tag,Expected (English),Expected (Local),Actual Detected,Verdict,Error Message,ROI Image,Remark by Adib,Verify by Adib
2026-04-05 11:42:25,ION30,APAC,Traditional Chinese,149,FSI_REMOTE_MONITOR_SUCCESSFUL,REM MON OK,遠端監控成功,遠端監控成功 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:42:57,ION1,ENGLISH,English,150,FSI_REPEATER,TLKRND OFF,TLKRND OFF,TLKRND OFF (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:43:04,ION30,APAC,Traditional Chinese,151,FSI_REPLACE_BATTERY,REPLACE BATTERY,更換電池,更換電池 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:43:37,ION1,ENGLISH,English,153,FSI_RF_TEST,RF Test Mode,RF Test Mode,RF Test Mode (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:43:44,ION30,APAC,Traditional Chinese,155,FSI_RING_1,TONE 1,音調 1,音調 1 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:44:17,ION1,ENGLISH,English,156,FSI_RING_10,TONE 10,TONE 10,TONE 10 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:44:23,ION30,APAC,Traditional Chinese,157,FSI_RING_2,TONE 2,音調 2,音調 2 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:45:33,ION1,ENGLISH,English,158,FSI_RING_3,TONE 3,TONE 3,ZONE 3 (Conf: 83.3%),WARN,Mismatch (Conf: 83.3%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 11:45:40,ION30,APAC,Traditional Chinese,159,FSI_RING_4,TONE 4,音調 4,音調 4 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:46:13,ION1,ENGLISH,English,160,FSI_RING_5,TONE 5,TONE 5,TONE 5 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:46:27,ION30,APAC,Traditional Chinese,161,FSI_RING_6,TONE 6,音調 6,音調 6 (Conf: 100.0%),PASS,,,double check actual,TRUE
2026-04-05 11:47:37,ION1,ENGLISH,English,162,FSI_RING_7,TONE 7,TONE 7,TONE7 (Conf: 90.9%),WARN,Mismatch (Conf: 90.9%): Text misspelled or completely changed.,,Manage to detect specing,TRUE
2026-04-05 11:48:23,ION30,APAC,Traditional Chinese,163,FSI_RING_8,TONE 8,音調 8,音調 (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Missing part of the expected text.,,Fail to detect,TRUE
2026-04-05 11:48:56,ION1,ENGLISH,English,164,FSI_RING_9,TONE 9,TONE 9,TONE 9 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:49:03,ION30,APAC,Traditional Chinese,165,FSI_RING_NO_STYLE,DEFAULT,初始設定,初始設定 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:49:36,ION1,ENGLISH,English,166,FSI_RING_TURN_OFF,OFF,OFF,OFF (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:49:44,ION30,APAC,Traditional Chinese,167,FSI_RPTR_TA_TITLE,TALKAROUND,直通模式,直通模式 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:50:17,ION1,ENGLISH,English,168,FSI_SCAN_OFF,SCAN OFF,SCAN OFF,SCAN OFF (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:50:24,ION30,APAC,Traditional Chinese,169,FSI_SCAN_ON,SCAN ON,掃瞄開啟,掃瞄開啟 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:50:57,ION1,ENGLISH,English,170,FSI_SEND_TO,SEND MSG. TO,SEND MSG. TO,SEND MSG. TO (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:51:03,ION30,APAC,Traditional Chinese,171,FSI_SENT_ITEMS_CLEAR,MSG DLTD,清除已送物件,清除已送物件 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:52:12,ION1,ENGLISH,English,172,FSI_SENT_ITEMS_FULL,SENT ITEMS FULL,SENT ITEMS FULL,SENT ITEMS F... (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 11:52:20,ION30,ENGLISH,English,173,FSI_SERIAL_NUMBER,MSN,MSN,MSN (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:52:52,ION1,ENGLISH,English,175,FSI_SETTING_SAVED,SETTING SAVED,SETTING SAVED,SETTING SAVED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:53:37,ION30,APAC,Traditional Chinese,176,FSI_SMART_ACCESSORY,IMPRES ACCY,IMPRES 配件,114 PRES 匯入 (Conf: 50.0%),FAIL,Mismatch (Conf: 50.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 11:54:38,ION1,ENGLISH,English,178,FSI_SQUELCH_CONFIRM_NORMAL,NRML SQUELCH,NRML SQUELCH,NRML SQUELCH (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:55:21,ION30,APAC,Traditional Chinese,179,FSI_SQUELCH_CONFIRM_TIGHT,TIGHT SQUELCH,靜噪嚴格,緊急廣播 (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 11:55:54,ION1,ENGLISH,English,180,FSI_SQUELCH_TITLE,SQUELCH,SQUELCH,SQUELCH (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:56:02,ION30,APAC,Traditional Chinese,181,FSI_TALKAROUND,TLKRND ON,直通模式開啟,直通模式開啟 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:56:36,ION1,ENGLISH,English,182,FSI_TELEMETRY,TELEMETRY:,TELEMETRY:,TELEMETRY: (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:56:44,ION30,APAC,Traditional Chinese,183,FSI_TEXT_MESSAGE,SENDING TO,傳送到,傳送到 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 11:57:55,ION1,ENGLISH,English,184,FSI_TEXT_MESSAGE_ACK_PASS,MESSAGE ACK PASSED,MESSAGE ACK PASSED,PAGE ACK PASSE (Conf: 81.2%),WARN,Mismatch (Conf: 81.2%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 11:58:41,ION30,APAC,Traditional Chinese,185,FSI_TEXT_MESSAGE_NO_ACK,MESSAGE ACK FAILED,訊息確認失效,訊息確認失敗 (Conf: 83.3%),WARN,Mismatch (Conf: 83.3%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 11:59:50,ION1,ENGLISH,English,186,FSI_TEXT_MESSAGE_SENT,SENT SUCCESSFULLY,SENT SUCCESSFULLY,SENT SUCCES... (Conf: 71.0%),WARN,Mismatch (Conf: 71.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 11:59:58,ION30,APAC,Traditional Chinese,187,FSI_TEXT_MESSAGE_SENT_FAIL,SENDING FAILED,發送失敗,發送失敗 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:01:08,ION1,ENGLISH,English,188,FSI_MESSAGES_RINGER_OFF,MESSAGE RINGER OFF,MESSAGE RINGER OFF,MESSAGE RIN... (Conf: 68.8%),FAIL,Mismatch (Conf: 68.8%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 12:01:17,ION30,APAC,Traditional Chinese,189,FSI_TONE_DISABLE,ALL TONES,所有響音,所有響音 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:01:50,ION1,ENGLISH,English,190,FSI_TONE_DISABLE_OFF,ALL TONES OFF,ALL TONES OFF,ALL TONES OFF (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:01:56,ION30,APAC,Traditional Chinese,191,FSI_TONE_DISABLE_ON,ALL TONES ON,所有提示開啟,所有提示開啟 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:03:07,ION1,ENGLISH,English,192,FSI_TTR_MODE,POWER RAMP TRIGGER ON,POWER RAMP TRIGGER ON,AMPTRIGGER ON (Conf: 76.5%),WARN,Mismatch (Conf: 76.5%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 12:03:52,ION30,ENGLISH,English,193,FSI_UNKNOWN_BW,UNKNOWN BW,UNKNOWN BW,UNKNOWN EPI (Conf: 76.2%),WARN,Mismatch (Conf: 76.2%): Text misspelled or completely changed.,,Double check original,TRUE
2026-04-05 12:04:25,ION1,ENGLISH,English,194,FSI_UNPROGRAMMED,UNPROG,UNPROG,UNPROG (Conf: 100.0%),PASS,,,,FALSE
2026-04-05 12:04:39,ION30,ENGLISH,English,195,FSI_VIO,VIO,VIO,VIO (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:05:19,ION1,ENGLISH,English,196,FSI_VOLTAGE_ACTIVE,VOLT: ACTIVE,VOLT: ACTIVE,VOLT: ACTIVE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:06:03,ION30,APAC,Traditional Chinese,197,FSI_VOLTAGE_INACTIVE,VOLT: INACTIVE,VOLT: 失效,VOLT 失效 (Conf: 93.3%),WARN,Mismatch (Conf: 93.3%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:06:36,ION1,ENGLISH,English,198,FSI_VOX_OFF,VOX OFF,VOX OFF,VOX OFF (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:07:20,ION30,APAC,Traditional Chinese,199,FSI_VOX_ON,VOX ON,聲控發射開,專用 基在發射器 (Conf: 30.8%),FAIL,Mismatch (Conf: 30.8%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:07:53,ION1,ENGLISH,English,200,FSI_VP_OFF,PRIVACY OFF,PRIVACY OFF,PRIVACY OFF (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:08:07,ION30,APAC,Traditional Chinese,201,FSI_VP_ON,PRIVACY ON,私密開啟,私密開啟 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:09:17,ION1,ENGLISH,English,202,FSI_VOICE_ANNOUNCE_OFF,VOICE ANNOUN OFF,VOICE ANNOUN OFF,NICE AMOUNT OF (Conf: 73.3%),WARN,Mismatch (Conf: 73.3%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 12:10:02,ION30,APAC,Traditional Chinese,203,FSI_VOICE_ANNOUNCE_ON,VOICE ANNOUN ON,聲音通知開,聲音通知關 (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:11:13,ION1,ENGLISH,English,204,FSI_WELCOME_SCREEN_OFF,INTRO SCREEN OFF,INTRO SCREEN OFF,NO SCREEN OFF (Conf: 89.7%),WARN,Mismatch (Conf: 89.7%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 12:11:20,ION30,APAC,Traditional Chinese,205,FSI_WELCOME_SCREEN_ON,INTRO SCREEN ON,開啟介紹畫面,開啟介紹畫面 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:11:53,ION1,ENGLISH,English,207,FSI_ZONE,ZONE,ZONE,ZONE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:12:00,ION30,APAC,Traditional Chinese,208,FSI_JANUARY,JAN.,一月,一月 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:12:33,ION1,ENGLISH,English,209,FSI_FEBRUARY,FEB.,FEB.,FEB. (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:13:18,ION30,ENGLISH,English,210,FSI_MARCH,MAR.,MAR.,CH (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:14:28,ION1,ENGLISH,English,211,FSI_APRIL,APR.,APR.,APR. (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:14:35,ION30,APAC,Traditional Chinese,212,FSI_MAY,MAY,五月,五月 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:15:45,ION1,ENGLISH,English,213,FSI_JUNE,JUN.,JUN.,SUN. (Conf: 75.0%),WARN,Mismatch (Conf: 75.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:15:53,ION30,APAC,Traditional Chinese,214,FSI_JULY,JUL.,七月,七月 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:16:25,ION1,ENGLISH,English,215,FSI_AUGUST,AUG.,AUG.,AUG. (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:17:09,ION30,APAC,Traditional Chinese,216,FSI_SEPTEMBER,SEPT.,九月,五月 (Conf: 50.0%),FAIL,Mismatch (Conf: 50.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:17:42,ION1,ENGLISH,English,217,FSI_OCTOBER,OCT.,OCT.,OCT. (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:17:51,ION30,APAC,Traditional Chinese,218,FSI_NOVEMBER,NOV.,十一月,十一月 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:18:24,ION1,ENGLISH,English,219,FSI_DECEMBER,DEC.,DEC.,DEC. (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:18:30,ION30,APAC,Traditional Chinese,220,FSI_NOTICE_SELECTED_TONE,SELECTED,已選擇,已選擇 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:19:02,ION1,ENGLISH,English,221,FSI_NOTICE_SELECTED_LANGUAGE,SELECTED,SELECTED,SELECTED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:19:08,ION30,APAC,Traditional Chinese,222,FSI_TEXT_MESSAGE_TRUNCATED,MESSAGE TRUNCATED,信息 被截短,信息 被截短 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:19:41,ION1,ENGLISH,English,223,FSI_3RDPARTY_CONN_MODE_MOTOROLA,MOTOROLA,MOTOROLA,MOTOROLA (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:19:47,ION30,APAC,Traditional Chinese,224,FSI_3RDPARTY_CONN_MODE_PC_AUDIO,PC/AUDIO,PC音源,PC音源 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:20:20,ION1,ENGLISH,English,225,FSI_3RDPARTY_CONN_MODE_DATA,DATA,DATA,DATA (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:21:05,ION30,APAC,Traditional Chinese,226,FSI_3RDPARTY_CONN_MODE_TELEMETRY,TELEMETRY,遙測,車大 進 則 (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:22:14,ION1,ENGLISH,English,227,FSI_3RDPARTY_CONN_MODE_FRONT_PC_AUDIO,PC/AUDIO,PC/AUDIO,PC AUDIO (Conf: 87.5%),WARN,Mismatch (Conf: 87.5%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:23:01,ION30,APAC,Traditional Chinese,228,FSI_3RDPARTY_CONN_MODE_FRONT_DATA,DATA,資料,客 群 (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:23:41,ION1,ENGLISH,English,229,FSI_3RDPARTY_CONN_MODE_REAR_PC_AUDIO,REAR PC/AUD.,REAR PC/AUD.,REAR PC/AUD. (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:24:25,ION30,APAC,Traditional Chinese,230,FSI_3RDPARTY_CONN_MODE_REAR_DATA,REAR DATA,後端資料,後端管控 (Conf: 50.0%),FAIL,Mismatch (Conf: 50.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:24:58,ION1,ENGLISH,English,231,FSI_3RDPARTY_CONN_MODE_GENERIC_HID,GENERIC HID,GENERIC HID,GENERIC HID (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:25:20,ION30,APAC,Traditional Chinese,232,FSI_3RDPARTY_CONN_MODE_MOTOROLA_SELECTED,MOTO SEL,MOTO 已選取,MOTO 已選取 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:26:14,ION1,ENGLISH,English,233,FSI_3RDPARTY_CONN_MODE_FRONT_PC_AUDIO_SELECTED,PC/AUDIO SEL,PC/AUDIO SEL,PC/AUDIO SEL (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:26:59,ION30,APAC,Traditional Chinese,234,FSI_3RDPARTY_CONN_MODE_FRONT_DATA_SELECTED,DATA SELECTED,資料選定,資料建定 (Conf: 75.0%),WARN,Mismatch (Conf: 75.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:28:08,ION1,ENGLISH,English,235,FSI_3RDPARTY_CONN_MODE_REAR_PC_AUDIO_SELECTED,REAR PC/AUDIO,REAR PC/AUDIO,REAR PC: AUDIO (Conf: 88.9%),WARN,Mismatch (Conf: 88.9%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:28:15,ION30,APAC,Traditional Chinese,236,FSI_3RDPARTY_CONN_MODE_REAR_DATA_SELECTED,R DATA SEL,後端資料,後端資料 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:28:48,ION1,ENGLISH,English,237,FSI_3RDPARTY_CONN_MODE_PC_AUDIO_SELECTED,PC/AUDIO SEL,PC/AUDIO SEL,PC/AUDIO SEL (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:28:56,ION30,APAC,Traditional Chinese,238,FSI_3RDPARTY_CONN_MODE_DATA_SELECTED,DATA SELECTED,資料選定,資料選定 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:29:29,ION1,ENGLISH,English,239,FSI_3RDPARTY_CONN_MODE_TELEMETRY_SELECTED,TELMTRY SEL,TELMTRY SEL,TELMTRY SEL (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:30:15,ION30,APAC,Traditional Chinese,240,FSI_3RDPARTY_CONN_MODE_GENERIC_HID_SELECTED,GENERIC HID SELECTED,通用HID 已選擇,通用HID 已達 (Conf: 82.4%),WARN,Mismatch (Conf: 82.4%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:30:48,ION1,ENGLISH,English,241,FSI_ATT_MODE_ENTER,ENTR ATT MOD,ENTR ATT MOD,ENTR ATT MOD (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:31:34,ION30,APAC,Traditional Chinese,242,FSI_AIR_TRACE_MODE,AIR TRCE MOD,無線追蹤模式,無線電啟動 (Conf: 36.4%),FAIL,Mismatch (Conf: 36.4%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:32:07,ION1,ENGLISH,English,243,FSI_MEMORY_FULL,MEMORY FULL,MEMORY FULL,MEMORY FULL (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:32:15,ION30,APAC,Traditional Chinese,244,FSI_EP_OFF,PRIVACY OFF,私密關閉,私密關閉 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:32:49,ION1,ENGLISH,English,245,FSI_EP_ON,PRIVACY ON,PRIVACY ON,PRIVACY ON (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:33:11,ION30,APAC,Traditional Chinese,246,FSI_FINDING_SITE,FINDING SITE...,找尋站台...,找尋站台... (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:33:44,ION1,ENGLISH,English,247,FSI_SITE_FOUND,SITE FOUND,SITE FOUND,SITE FOUND (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:33:53,ION30,APAC,Traditional Chinese,248,FSI_OUT_OF_RANGE,OUT OF RANGE,超出範圍,超出範圍 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:34:26,ION1,ENGLISH,English,249,FSI_SITE_LOCK,SITE LOCKED,SITE LOCKED,SITE LOCKED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:35:10,ION30,APAC,Traditional Chinese,250,FSI_SITE_UNLOCK,SITE UNLOCKED,站台解鎖,站台解除 (Conf: 75.0%),WARN,Mismatch (Conf: 75.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:35:42,ION1,ENGLISH,English,251,FSI_LOST,OUT OF RANGE,OUT OF RANGE,OUT OF RANGE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:36:26,ION30,APAC,Traditional Chinese,252,FSI_DRAFTS_CLEAR,DRAFTS CLEARED,草稿 已清除,車輛 已靠港 (Conf: 33.3%),FAIL,Mismatch (Conf: 33.3%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:36:59,ION1,ENGLISH,English,253,FSI_DRAFTS_FULL,DRAFTS FULL,DRAFTS FULL,DRAFTS FULL (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:37:07,ION30,APAC,Traditional Chinese,254,FSI_DRAFTS_SAVED,DRAFTS SAVED,儲存為草稿,儲存為草稿 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:37:40,ION1,ENGLISH,English,255,FSI_VOLUME_OFFSET_SELECTED,VOL OFFSET,VOL OFFSET,VOL OFFSET (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:38:26,ION30,APAC,Traditional Chinese,256,FSI_TELEMETRY_RINGER_OFF,TELEMETRY RINGER OFF,遙測音關,違規音調 (Conf: 25.0%),FAIL,Mismatch (Conf: 25.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:39:35,ION1,ENGLISH,English,257,FSI_SELECTIVE_CALL_RINGER_OFF,SELECTIVE CALL RINGER OFF,SELECTIVE CALL RINGER OFF,TIVE CALL RINGI (Conf: 70.0%),WARN,Mismatch (Conf: 70.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:39:43,ION30,APAC,Traditional Chinese,258,FSI_INVALID_MODE,INVALID MODE,無效的模式,無效的模式 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:40:52,ION1,ENGLISH,English,259,FSI_QCII_ALERT_WITH_VOICE,ALERT W/ CALL,ALERT W/ CALL,ALERT W CALL (Conf: 96.0%),WARN,Mismatch (Conf: 96.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:41:00,ION30,APAC,Traditional Chinese,260,FSI_QCII_SELECTIVE_CALL,SEL CALL,選擇呼叫,選擇呼叫 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:41:33,ION1,ENGLISH,English,261,FSI_TX_INT_TXING,REMOTE DEKEY,REMOTE DEKEY,REMOTE DEKEY (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:41:41,ION30,APAC,Traditional Chinese,262,FSI_TX_INT_SUCCESS,DEKEY SUCC,中斷成功,中斷成功 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:42:14,ION1,ENGLISH,English,263,FSI_TX_INT_FAILURE,DEKEY FAILED,DEKEY FAILED,DEKEY FAILED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:42:30,ION30,APAC,Traditional Chinese,264,FSI_CALL_TX_INT,CALL INTER,呼叫中斷,呼叫中斷 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:43:03,ION1,ENGLISH,English,265,FSI_CALL_ALERT_TONES,CALL ALERT,CALL ALERT,CALL ALERT (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:43:48,ION30,APAC,Traditional Chinese,266,FSI_CALL_ALERT_TONES_ON,CALL ALERT RINGER ON,呼叫告警聲開,呼叫告警聲問 (Conf: 83.3%),WARN,Mismatch (Conf: 83.3%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:44:58,ION1,ENGLISH,English,267,FSI_CALL_ALERT_RINGER_OFF,CALL ALERT RINGER OFF,CALL ALERT RINGER OFF,CALL ALERT R... (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 12:45:06,ION30,APAC,Traditional Chinese,268,FSI_EMER_RX_CALL,EMERGENCY,緊急,緊急 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:46:16,ION1,ENGLISH,English,269,FSI_CALL_ALERT_SENT,CALL ALERT SENT,CALL ALERT SENT,CALL ALERT S... (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 12:47:02,ION30,APAC,Traditional Chinese,271,FSI_LAST_ENTRY,LAST ENTRY,最後 條目,最後 佇目 (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:47:34,ION1,ENGLISH,English,272,FSI_S5_STATUS,STATUS,STATUS,STATUS (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:48:18,ION30,APAC,Traditional Chinese,273,FSI_TX_TELEGRAM,TX TELEGRAM,發送電報,政送電報 (Conf: 75.0%),WARN,Mismatch (Conf: 75.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 12:49:28,ION1,ENGLISH,English,274,FSI_LOCK_SITE,SITE LOCK,SITE LOCK,SITELOCK (Conf: 94.1%),WARN,Mismatch (Conf: 94.1%): Text misspelled or completely changed.,,Manage to detect specing,TRUE
2026-04-05 12:49:36,ION30,APAC,Traditional Chinese,275,FSI_STATUS,STATUS,狀態,狀態 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:50:07,ION1,ENGLISH,English,276,FSI_MESSAGE,MESSAGES,MESSAGES,MESSAGES (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:50:14,ION30,APAC,Traditional Chinese,277,FSI_ACK_RCVD,ACK RECEIVED,收到確認,收到確認 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:50:49,ION1,ENGLISH,English,278,FSI_CALL_NO_ACK,NO ACK,NO ACK,NO ACK (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:50:57,ION30,APAC,Traditional Chinese,279,FSI_STATUS_TITLE,STATUS,狀態,狀態 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:51:30,ION1,ENGLISH,English,280,FSI_PRIVATE_CALL_LINE2,PRIVATE CALL,PRIVATE CALL,PRIVATE CALL (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:51:38,ION30,ENGLISH,English,281,FSI_SERIAL_NUMBER_VERTEX,VSN,VSN,VSN (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:52:11,ION1,ENGLISH,English,282,FSI_SYSTEM_BUSY,SYSTEM BUSY,SYSTEM BUSY,SYSTEM BUSY (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:52:26,ION30,APAC,Traditional Chinese,283,FSI_CHANNEL_DENIED,CH DENIED,頻道拒絕,頻道拒絕 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:53:00,ION1,ENGLISH,English,284,FSI_CHANNEL_INHIBITED,INHIBITED,INHIBITED,INHIBITED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:53:08,ION30,APAC,Traditional Chinese,285,FSI_CHANNEL_UNINHIBITED,UNINHIBITED,禁止解除,禁止解除 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:53:41,ION1,ENGLISH,English,286,FSI_NO_EMER_TWO_LINE,NO EMERGENCY,NO EMERGENCY,NO EMERGENCY (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:53:47,ION30,APAC,Traditional Chinese,287,FSI_CALL_ENDED_ONE_LINE,CALL ENDED,呼叫結束,呼叫結束 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 12:54:21,ION1,ENGLISH,English,288,FSI_STATUS_UPDATE_IN_PROGRESS,STAT IN PROG,STAT IN PROG,STAT IN PROG (Conf: 100.0%),PASS,,,,TRUE
